t 	I 	u 	w 	Ce
0.061 	125.005 	200 	68.8185 	239.305
0.0611 	124.719 	200 	68.9375 	238.759
0.0612 	124.433 	200 	69.0563 	238.213
0.0613 	124.147 	200 	69.1748 	237.667
0.0614 	123.861 	200 	69.293 	237.121
0.0615 	123.576 	200 	69.4109 	236.575
0.0616 	123.29 	200 	69.5286 	236.029
0.0617 	123.004 	200 	69.646 	235.483
0.0618 	122.718 	200 	69.7631 	234.938
0.0619 	122.433 	200 	69.88 	234.392
0.062 	122.147 	200 	69.9965 	233.846
0.0621 	121.861 	200 	70.1128 	233.301
0.0622 	121.576 	200 	70.2289 	232.755
0.0623 	121.291 	200 	70.3446 	232.21
0.0624 	121.005 	200 	70.4601 	231.665
0.0625 	120.72 	200 	70.5753 	231.12
0.0626 	120.435 	200 	70.6902 	230.575
0.0627 	120.15 	200 	70.8049 	230.03
0.0628 	119.864 	200 	70.9193 	229.486
0.0629 	119.579 	200 	71.0334 	228.941
0.063 	119.295 	200 	71.1472 	228.397
0.0631 	119.01 	200 	71.2608 	227.853
0.0632 	118.725 	200 	71.3741 	227.309
0.0633 	118.441 	200 	71.4871 	226.765
0.0634 	118.156 	200 	71.5999 	226.221
0.0635 	117.872 	200 	71.7124 	225.678
0.0636 	117.587 	200 	71.8246 	225.135
0.0637 	117.303 	200 	71.9365 	224.592
0.0638 	117.019 	200 	72.0482 	224.049
0.0639 	116.735 	200 	72.1596 	223.507
0.064 	116.452 	200 	72.2707 	222.965
0.0641 	116.168 	200 	72.3815 	222.423
0.0642 	115.885 	200 	72.4921 	221.881
0.0643 	115.601 	200 	72.6024 	221.339
0.0644 	115.318 	200 	72.7125 	220.798
0.0645 	115.035 	200 	72.8222 	220.257
0.0646 	114.752 	200 	72.9317 	219.717
0.0647 	114.469 	200 	73.041 	219.176
0.0648 	114.187 	200 	73.1499 	218.636
0.0649 	113.904 	200 	73.2586 	218.097
0.065 	113.622 	200 	73.367 	217.557
0.0651 	113.34 	200 	73.4751 	217.018
0.0652 	113.058 	200 	73.583 	216.479
0.0653 	112.776 	200 	73.6906 	215.941
0.0654 	112.495 	200 	73.7979 	215.403
0.0655 	112.213 	200 	73.905 	214.865
0.0656 	111.932 	200 	74.0118 	214.328
0.0657 	111.651 	200 	74.1183 	213.791
0.0658 	111.37 	200 	74.2246 	213.254
0.0659 	111.09 	200 	74.3306 	212.718
0.066 	110.809 	200 	74.4363 	212.182
0.0661 	110.529 	200 	74.5417 	211.646
0.0662 	110.249 	200 	74.6469 	211.111
0.0663 	109.97 	200 	74.7518 	210.576
0.0664 	109.69 	200 	74.8565 	210.042
0.0665 	109.411 	200 	74.9609 	209.508
0.0666 	109.132 	200 	75.065 	208.974
0.0667 	108.853 	200 	75.1688 	208.441
0.0668 	108.574 	200 	75.2724 	207.909
0.0669 	108.295 	200 	75.3757 	207.376
0.067 	108.017 	200 	75.4788 	206.844
0.0671 	107.739 	200 	75.5815 	206.313
0.0672 	107.462 	200 	75.6841 	205.782
0.0673 	107.184 	200 	75.7863 	205.252
0.0674 	106.907 	200 	75.8883 	204.722
0.0675 	106.63 	200 	75.99 	204.192
0.0676 	106.353 	200 	76.0915 	203.663
0.0677 	106.076 	200 	76.1926 	203.134
0.0678 	105.8 	200 	76.2936 	202.606
0.0679 	105.524 	200 	76.3942 	202.078
0.068 	105.248 	200 	76.4946 	201.551
0.0681 	104.973 	200 	76.5947 	201.025
0.0682 	104.698 	200 	76.6946 	200.498
0.0683 	104.423 	200 	76.7942 	199.973
0.0684 	104.148 	200 	76.8936 	199.448
0.0685 	103.874 	200 	76.9926 	198.923
0.0686 	103.6 	200 	77.0914 	198.399
0.0687 	103.326 	200 	77.19 	197.875
0.0688 	103.052 	200 	77.2883 	197.352
0.0689 	102.779 	200 	77.3863 	196.83
0.069 	102.506 	200 	77.4841 	196.308
0.0691 	102.233 	200 	77.5816 	195.786
0.0692 	101.961 	200 	77.6788 	195.265
0.0693 	101.689 	200 	77.7758 	194.745
0.0694 	101.417 	200 	77.8725 	194.225
0.0695 	101.145 	200 	77.969 	193.706
0.0696 	100.874 	200 	78.0652 	193.187
0.0697 	100.603 	200 	78.1612 	192.669
0.0698 	100.332 	200 	78.2568 	192.152
0.0699 	100.062 	200 	78.3523 	191.635
0.07 	99.792 	200 	78.4474 	191.118
0.0701 	99.5223 	200 	78.5423 	190.603
0.0702 	99.2529 	200 	78.637 	190.088
0.0703 	98.9838 	200 	78.7314 	189.573
0.0704 	98.715 	200 	78.8255 	189.059
0.0705 	98.4466 	200 	78.9194 	188.546
0.0706 	98.1784 	200 	79.013 	188.033
0.0707 	97.9107 	200 	79.1064 	187.521
0.0708 	97.6432 	200 	79.1995 	187.009
0.0709 	97.376 	200 	79.2923 	186.498
0.071 	97.1092 	200 	79.3849 	185.988
0.0711 	96.8427 	200 	79.4773 	185.479
0.0712 	96.5766 	200 	79.5694 	184.97
0.0713 	96.3108 	200 	79.6612 	184.461
0.0714 	96.0453 	200 	79.7528 	183.954
0.0715 	95.7802 	200 	79.8441 	183.447
0.0716 	95.5154 	200 	79.9352 	182.94
0.0717 	95.251 	200 	80.026 	182.434
0.0718 	94.9869 	200 	80.1166 	181.929
0.0719 	94.7231 	200 	80.2069 	181.425
0.072 	94.4597 	200 	80.2969 	180.921
0.0721 	94.1967 	200 	80.3867 	180.418
0.0722 	93.934 	200 	80.4763 	179.916
0.0723 	93.6717 	200 	80.5656 	179.414
0.0724 	93.4097 	200 	80.6547 	178.913
0.0725 	93.1481 	200 	80.7435 	178.413
0.0726 	92.8868 	200 	80.832 	177.913
0.0727 	92.6259 	200 	80.9203 	177.414
0.0728 	92.3654 	200 	81.0084 	176.915
0.0729 	92.1052 	200 	81.0962 	176.418
0.073 	91.8454 	200 	81.1837 	175.921
0.0731 	91.586 	200 	81.271 	175.425
0.0732 	91.3269 	200 	81.3581 	174.929
0.0733 	91.0682 	200 	81.4449 	174.434
0.0734 	90.8099 	200 	81.5315 	173.94
0.0735 	90.552 	200 	81.6178 	173.447
0.0736 	90.2944 	200 	81.7038 	172.954
0.0737 	90.0373 	200 	81.7897 	172.462
0.0738 	89.7805 	200 	81.8752 	171.971
0.0739 	89.524 	200 	81.9606 	171.481
0.074 	89.268 	200 	82.0457 	170.991
0.0741 	89.0123 	200 	82.1305 	170.502
0.0742 	88.7571 	200 	82.2151 	170.014
0.0743 	88.5022 	200 	82.2995 	169.526
0.0744 	88.2477 	200 	82.3836 	169.039
0.0745 	87.9936 	200 	82.4674 	168.553
0.0746 	87.7399 	200 	82.551 	168.068
0.0747 	87.4866 	200 	82.6344 	167.583
0.0748 	87.2337 	200 	82.7176 	167.099
0.0749 	86.9812 	200 	82.8005 	166.616
0.075 	86.729 	200 	82.8831 	166.134
0.0751 	86.4773 	200 	82.9655 	165.652
0.0752 	86.226 	200 	83.0477 	165.172
0.0753 	85.9751 	200 	83.1296 	164.692
0.0754 	85.7245 	200 	83.2113 	164.212
0.0755 	85.4744 	200 	83.2928 	163.734
0.0756 	85.2247 	200 	83.374 	163.256
0.0757 	84.9754 	200 	83.455 	162.779
0.0758 	84.7265 	200 	83.5357 	162.303
0.0759 	84.478 	200 	83.6162 	161.828
0.076 	84.2299 	200 	83.6964 	161.353
0.0761 	83.9822 	200 	83.7765 	160.879
0.0762 	83.735 	200 	83.8562 	160.406
0.0763 	83.4881 	200 	83.9358 	159.934
0.0764 	83.2417 	200 	84.0151 	159.462
0.0765 	82.9957 	200 	84.0942 	158.992
0.0766 	82.7501 	200 	84.173 	158.522
0.0767 	82.5049 	200 	84.2516 	158.053
0.0768 	82.2601 	200 	84.33 	157.584
0.0769 	82.0158 	200 	84.4081 	157.117
0.077 	81.7718 	200 	84.486 	156.65
0.0771 	81.5283 	200 	84.5637 	156.184
0.0772 	81.2852 	200 	84.6411 	155.719
0.0773 	81.0426 	200 	84.7183 	155.255
0.0774 	80.8003 	200 	84.7953 	154.791
0.0775 	80.5585 	200 	84.8721 	154.329
0.0776 	80.3171 	200 	84.9486 	153.867
0.0777 	80.0762 	200 	85.0248 	153.406
0.0778 	79.8356 	200 	85.1009 	152.945
0.0779 	79.5955 	200 	85.1767 	152.486
0.078 	79.3559 	200 	85.2523 	152.027
0.0781 	79.1166 	200 	85.3277 	151.57
0.0782 	78.8778 	200 	85.4028 	151.113
0.0783 	78.6394 	200 	85.4777 	150.657
0.0784 	78.4015 	200 	85.5524 	150.201
0.0785 	78.164 	200 	85.6268 	149.747
0.0786 	77.9269 	200 	85.701 	149.293
0.0787 	77.6903 	200 	85.775 	148.84
0.0788 	77.4541 	200 	85.8488 	148.388
0.0789 	77.2183 	200 	85.9223 	147.937
0.079 	76.983 	200 	85.9956 	147.487
0.0791 	76.7481 	200 	86.0687 	147.037
0.0792 	76.5136 	200 	86.1416 	146.589
0.0793 	76.2796 	200 	86.2142 	146.141
0.0794 	76.046 	200 	86.2866 	145.694
0.0795 	75.8129 	200 	86.3588 	145.248
0.0796 	75.5802 	200 	86.4308 	144.803
0.0797 	75.348 	200 	86.5026 	144.358
0.0798 	75.1162 	200 	86.5741 	143.915
0.0799 	74.8848 	200 	86.6454 	143.472
0.08 	74.6539 	200 	86.7165 	143.03
0.0801 	74.4234 	200 	86.7873 	142.589
0.0802 	74.1934 	200 	86.858 	142.149
0.0803 	73.9638 	200 	86.9284 	141.709
0.0804 	73.7347 	200 	86.9986 	141.271
0.0805 	73.506 	200 	87.0686 	140.833
0.0806 	73.2778 	200 	87.1383 	140.396
0.0807 	73.05 	200 	87.2079 	139.961
0.0808 	72.8227 	200 	87.2772 	139.526
0.0809 	72.5958 	200 	87.3463 	139.091
0.081 	72.3693 	200 	87.4152 	138.658
0.0811 	72.1434 	200 	87.4839 	138.225
0.0812 	71.9178 	200 	87.5523 	137.794
0.0813 	71.6927 	200 	87.6206 	137.363
0.0814 	71.4681 	200 	87.6886 	136.933
0.0815 	71.2439 	200 	87.7564 	136.504
0.0816 	71.0202 	200 	87.824 	136.076
0.0817 	70.7969 	200 	87.8914 	135.649
0.0818 	70.5741 	200 	87.9586 	135.222
0.0819 	70.3517 	200 	88.0255 	134.797
0.082 	70.1298 	200 	88.0923 	134.372
0.0821 	69.9084 	200 	88.1588 	133.948
0.0822 	69.6874 	200 	88.2251 	133.525
0.0823 	69.4668 	200 	88.2912 	133.103
0.0824 	69.2467 	200 	88.3571 	132.682
0.0825 	69.0271 	200 	88.4228 	132.261
0.0826 	68.8079 	200 	88.4883 	131.842
0.0827 	68.5892 	200 	88.5536 	131.423
0.0828 	68.371 	200 	88.6186 	131.005
0.0829 	68.1531 	200 	88.6835 	130.589
0.083 	67.9358 	200 	88.7481 	130.173
0.0831 	67.7189 	200 	88.8126 	129.757
0.0832 	67.5025 	200 	88.8768 	129.343
0.0833 	67.2865 	200 	88.9408 	128.93
0.0834 	67.071 	200 	89.0046 	128.517
0.0835 	66.856 	200 	89.0682 	128.106
0.0836 	66.6414 	200 	89.1316 	127.695
0.0837 	66.4272 	200 	89.1948 	127.285
0.0838 	66.2136 	200 	89.2578 	126.876
0.0839 	66.0003 	200 	89.3206 	126.468
0.084 	65.7876 	200 	89.3832 	126.061
0.0841 	65.5753 	200 	89.4456 	125.654
0.0842 	65.3635 	200 	89.5078 	125.249
0.0843 	65.1521 	200 	89.5697 	124.844
0.0844 	64.9412 	200 	89.6315 	124.441
0.0845 	64.7308 	200 	89.6931 	124.038
0.0846 	64.5208 	200 	89.7545 	123.636
0.0847 	64.3112 	200 	89.8156 	123.235
0.0848 	64.1022 	200 	89.8766 	122.834
0.0849 	63.8936 	200 	89.9374 	122.435
0.085 	63.6854 	200 	89.9979 	122.037
0.0851 	63.4778 	200 	90.0583 	121.639
0.0852 	63.2706 	200 	90.1185 	121.243
0.0853 	63.0638 	200 	90.1784 	120.847
0.0854 	62.8575 	200 	90.2382 	120.452
0.0855 	62.6517 	200 	90.2978 	120.058
0.0856 	62.4463 	200 	90.3572 	119.665
0.0857 	62.2414 	200 	90.4164 	119.272
0.0858 	62.037 	200 	90.4753 	118.881
0.0859 	61.833 	200 	90.5341 	118.491
0.086 	61.6295 	200 	90.5927 	118.101
0.0861 	61.4264 	200 	90.6511 	117.712
0.0862 	61.2238 	200 	90.7093 	117.324
0.0863 	61.0217 	200 	90.7674 	116.938
0.0864 	60.8201 	200 	90.8252 	116.551
0.0865 	60.6188 	200 	90.8828 	116.166
0.0866 	60.4181 	200 	90.9403 	115.782
0.0867 	60.2178 	200 	90.9975 	115.399
0.0868 	60.018 	200 	91.0545 	115.016
0.0869 	59.8187 	200 	91.1114 	114.634
0.087 	59.6198 	200 	91.1681 	114.254
0.0871 	59.4214 	200 	91.2246 	113.874
0.0872 	59.2234 	200 	91.2809 	113.495
0.0873 	59.0259 	200 	91.337 	113.117
0.0874 	58.8289 	200 	91.3929 	112.739
0.0875 	58.6323 	200 	91.4486 	112.363
0.0876 	58.4362 	200 	91.5041 	111.988
0.0877 	58.2405 	200 	91.5595 	111.613
0.0878 	58.0453 	200 	91.6146 	111.239
0.0879 	57.8506 	200 	91.6696 	110.867
0.088 	57.6563 	200 	91.7244 	110.495
0.0881 	57.4625 	200 	91.779 	110.124
0.0882 	57.2692 	200 	91.8334 	109.753
0.0883 	57.0763 	200 	91.8877 	109.384
0.0884 	56.8839 	200 	91.9417 	109.016
0.0885 	56.6919 	200 	91.9956 	108.648
0.0886 	56.5004 	200 	92.0493 	108.282
0.0887 	56.3094 	200 	92.1027 	107.916
0.0888 	56.1188 	200 	92.1561 	107.551
0.0889 	55.9287 	200 	92.2092 	107.187
0.089 	55.739 	200 	92.2621 	106.824
0.0891 	55.5498 	200 	92.3149 	106.461
0.0892 	55.3611 	200 	92.3675 	106.1
0.0893 	55.1728 	200 	92.4199 	105.74
0.0894 	54.985 	200 	92.4721 	105.38
0.0895 	54.7976 	200 	92.5242 	105.021
0.0896 	54.6107 	200 	92.5761 	104.663
0.0897 	54.4243 	200 	92.6277 	104.306
0.0898 	54.2383 	200 	92.6793 	103.95
0.0899 	54.0527 	200 	92.7306 	103.595
0.09 	53.8677 	200 	92.7818 	103.241
0.0901 	53.6831 	200 	92.8327 	102.887
0.0902 	53.4989 	200 	92.8835 	102.535
0.0903 	53.3152 	200 	92.9342 	102.183
0.0904 	53.132 	200 	92.9846 	101.832
0.0905 	52.9492 	200 	93.0349 	101.482
0.0906 	52.7669 	200 	93.085 	101.133
0.0907 	52.585 	200 	93.1349 	100.785
0.0908 	52.4036 	200 	93.1847 	100.437
0.0909 	52.2226 	200 	93.2343 	100.091
0.091 	52.0421 	200 	93.2837 	99.7452
0.0911 	51.8621 	200 	93.3329 	99.4004
0.0912 	51.6825 	200 	93.382 	99.0565
0.0913 	51.5033 	200 	93.4308 	98.7135
0.0914 	51.3246 	200 	93.4796 	98.3713
0.0915 	51.1464 	200 	93.5281 	98.0301
0.0916 	50.9686 	200 	93.5765 	97.6896
0.0917 	50.7913 	200 	93.6247 	97.3501
0.0918 	50.6144 	200 	93.6727 	97.0114
0.0919 	50.438 	200 	93.7206 	96.6735
0.092 	50.262 	200 	93.7683 	96.3366
0.0921 	50.0865 	200 	93.8158 	96.0005
0.0922 	49.9114 	200 	93.8632 	95.6652
0.0923 	49.7368 	200 	93.9104 	95.3309
0.0924 	49.5627 	200 	93.9574 	94.9973
0.0925 	49.3889 	200 	94.0043 	94.6647
0.0926 	49.2157 	200 	94.051 	94.3329
0.0927 	49.0429 	200 	94.0975 	94.0019
0.0928 	48.8705 	200 	94.1439 	93.6719
0.0929 	48.6986 	200 	94.1901 	93.3426
0.093 	48.5271 	200 	94.2361 	93.0143
0.0931 	48.3561 	200 	94.282 	92.6868
0.0932 	48.1855 	200 	94.3277 	92.3601
0.0933 	48.0154 	200 	94.3732 	92.0343
0.0934 	47.8457 	200 	94.4186 	91.7094
0.0935 	47.6764 	200 	94.4638 	91.3853
0.0936 	47.5077 	200 	94.5089 	91.062
0.0937 	47.3393 	200 	94.5538 	90.7396
0.0938 	47.1714 	200 	94.5985 	90.4181
0.0939 	47.0039 	200 	94.6431 	90.0974
0.094 	46.8369 	200 	94.6875 	89.7775
0.0941 	46.6704 	200 	94.7318 	89.4585
0.0942 	46.5042 	200 	94.7759 	89.1404
0.0943 	46.3386 	200 	94.8198 	88.8231
0.0944 	46.1733 	200 	94.8636 	88.5066
0.0945 	46.0085 	200 	94.9072 	88.191
0.0946 	45.8442 	200 	94.9507 	87.8763
0.0947 	45.6802 	200 	94.994 	87.5623
0.0948 	45.5168 	200 	95.0371 	87.2492
0.0949 	45.3537 	200 	95.0801 	86.937
0.095 	45.1911 	200 	95.123 	86.6256
0.0951 	45.029 	200 	95.1656 	86.315
0.0952 	44.8672 	200 	95.2082 	86.0053
0.0953 	44.7059 	200 	95.2505 	85.6964
0.0954 	44.5451 	200 	95.2928 	85.3883
0.0955 	44.3847 	200 	95.3348 	85.0811
0.0956 	44.2247 	200 	95.3767 	84.7747
0.0957 	44.0652 	200 	95.4185 	84.4692
0.0958 	43.9061 	200 	95.4601 	84.1645
0.0959 	43.7474 	200 	95.5016 	83.8606
0.096 	43.5892 	200 	95.5429 	83.5575
0.0961 	43.4314 	200 	95.584 	83.2553
0.0962 	43.274 	200 	95.625 	82.9539
0.0963 	43.1171 	200 	95.6659 	82.6533
0.0964 	42.9605 	200 	95.7066 	82.3536
0.0965 	42.8045 	200 	95.7471 	82.0546
0.0966 	42.6488 	200 	95.7875 	81.7566
0.0967 	42.4936 	200 	95.8278 	81.4593
0.0968 	42.3388 	200 	95.8679 	81.1628
0.0969 	42.1845 	200 	95.9078 	80.8672
0.097 	42.0306 	200 	95.9476 	80.5724
0.0971 	41.8771 	200 	95.9873 	80.2784
0.0972 	41.724 	200 	96.0268 	79.9852
0.0973 	41.5714 	200 	96.0662 	79.6929
0.0974 	41.4192 	200 	96.1054 	79.4013
0.0975 	41.2674 	200 	96.1444 	79.1106
0.0976 	41.116 	200 	96.1834 	78.8207
0.0977 	40.9651 	200 	96.2222 	78.5316
0.0978 	40.8146 	200 	96.2608 	78.2433
0.0979 	40.6645 	200 	96.2993 	77.9558
0.098 	40.5148 	200 	96.3377 	77.6691
0.0981 	40.3656 	200 	96.3759 	77.3833
0.0982 	40.2167 	200 	96.4139 	77.0982
0.0983 	40.0683 	200 	96.4519 	76.814
0.0984 	39.9204 	200 	96.4896 	76.5305
0.0985 	39.7728 	200 	96.5273 	76.2479
0.0986 	39.6257 	200 	96.5648 	75.966
0.0987 	39.4789 	200 	96.6021 	75.685
0.0988 	39.3326 	200 	96.6394 	75.4048
0.0989 	39.1868 	200 	96.6764 	75.1253
0.099 	39.0413 	200 	96.7134 	74.8467
0.0991 	38.8962 	200 	96.7502 	74.5689
0.0992 	38.7516 	200 	96.7868 	74.2918
0.0993 	38.6074 	200 	96.8234 	74.0156
0.0994 	38.4636 	200 	96.8598 	73.7401
0.0995 	38.3202 	200 	96.896 	73.4654
0.0996 	38.1772 	200 	96.9321 	73.1916
0.0997 	38.0346 	200 	96.9681 	72.9185
0.0998 	37.8925 	200 	97.0039 	72.6462
0.0999 	37.7508 	200 	97.0396 	72.3747
0.1 	37.6094 	200 	97.0752 	72.1039
0.1001 	37.4685 	200 	97.1106 	71.834
0.1002 	37.328 	200 	97.1459 	71.5648
0.1003 	37.1879 	200 	97.1811 	71.2965
0.1004 	37.0482 	200 	97.2161 	71.0289
0.1005 	36.9089 	200 	97.251 	70.7621
0.1006 	36.77 	200 	97.2858 	70.496
0.1007 	36.6316 	200 	97.3204 	70.2308
0.1008 	36.4935 	200 	97.3549 	69.9663
0.1009 	36.3558 	200 	97.3893 	69.7026
0.101 	36.2186 	200 	97.4235 	69.4397
0.1011 	36.0817 	200 	97.4576 	69.1775
0.1012 	35.9453 	200 	97.4916 	68.9161
0.1013 	35.8092 	200 	97.5254 	68.6555
0.1014 	35.6736 	200 	97.5591 	68.3956
0.1015 	35.5383 	200 	97.5927 	68.1366
0.1016 	35.4035 	200 	97.6261 	67.8782
0.1017 	35.2691 	200 	97.6595 	67.6207
0.1018 	35.135 	200 	97.6927 	67.3639
0.1019 	35.0014 	200 	97.7257 	67.1079
0.102 	34.8681 	200 	97.7587 	66.8526
0.1021 	34.7353 	200 	97.7915 	66.5981
0.1022 	34.6028 	200 	97.8242 	66.3444
0.1023 	34.4708 	200 	97.8567 	66.0914
0.1024 	34.3391 	200 	97.8891 	65.8392
0.1025 	34.2078 	200 	97.9214 	65.5877
0.1026 	34.077 	200 	97.9536 	65.337
0.1027 	33.9465 	200 	97.9857 	65.087
0.1028 	33.8164 	200 	98.0176 	64.8378
0.1029 	33.6867 	200 	98.0494 	64.5893
0.103 	33.5574 	200 	98.0811 	64.3416
0.1031 	33.4285 	200 	98.1127 	64.0946
0.1032 	33.2999 	200 	98.1441 	63.8484
0.1033 	33.1718 	200 	98.1754 	63.6029
0.1034 	33.044 	200 	98.2066 	63.3581
0.1035 	32.9167 	200 	98.2377 	63.1141
0.1036 	32.7897 	200 	98.2686 	62.8709
0.1037 	32.6631 	200 	98.2994 	62.6283
0.1038 	32.5369 	200 	98.3301 	62.3866
0.1039 	32.4111 	200 	98.3607 	62.1455
0.104 	32.2857 	200 	98.3912 	61.9052
0.1041 	32.1606 	200 	98.4215 	61.6656
0.1042 	32.0359 	200 	98.4517 	61.4268
0.1043 	31.9117 	200 	98.4818 	61.1887
0.1044 	31.7878 	200 	98.5118 	60.9513
0.1045 	31.6642 	200 	98.5417 	60.7146
0.1046 	31.5411 	200 	98.5714 	60.4787
0.1047 	31.4183 	200 	98.601 	60.2435
0.1048 	31.2959 	200 	98.6306 	60.009
0.1049 	31.1739 	200 	98.66 	59.7752
0.105 	31.0523 	200 	98.6892 	59.5422
0.1051 	30.931 	200 	98.7184 	59.3099
0.1052 	30.8101 	200 	98.7474 	59.0783
0.1053 	30.6896 	200 	98.7764 	58.8474
0.1054 	30.5695 	200 	98.8052 	58.6172
0.1055 	30.4497 	200 	98.8339 	58.3878
0.1056 	30.3304 	200 	98.8625 	58.159
0.1057 	30.2113 	200 	98.8909 	57.931
0.1058 	30.0927 	200 	98.9193 	57.7037
0.1059 	29.9744 	200 	98.9475 	57.4771
0.106 	29.8565 	200 	98.9757 	57.2512
0.1061 	29.739 	200 	99.0037 	57.026
0.1062 	29.6218 	200 	99.0316 	56.8015
0.1063 	29.505 	200 	99.0594 	56.5777
0.1064 	29.3886 	200 	99.0871 	56.3546
0.1065 	29.2725 	200 	99.1146 	56.1322
0.1066 	29.1568 	200 	99.1421 	55.9105
0.1067 	29.0415 	200 	99.1695 	55.6896
0.1068 	28.9265 	200 	99.1967 	55.4693
0.1069 	28.8119 	200 	99.2238 	55.2497
0.107 	28.6977 	200 	99.2508 	55.0308
0.1071 	28.5838 	200 	99.2777 	54.8126
0.1072 	28.4703 	200 	99.3046 	54.595
0.1073 	28.3571 	200 	99.3312 	54.3782
0.1074 	28.2443 	200 	99.3578 	54.1621
0.1075 	28.1319 	200 	99.3843 	53.9466
0.1076 	28.0198 	200 	99.4107 	53.7318
0.1077 	27.908 	200 	99.4369 	53.5178
0.1078 	27.7967 	200 	99.4631 	53.3044
0.1079 	27.6857 	200 	99.4891 	53.0916
0.108 	27.575 	200 	99.5151 	52.8796
0.1081 	27.4647 	200 	99.5409 	52.6682
0.1082 	27.3547 	200 	99.5666 	52.4575
0.1083 	27.2451 	200 	99.5923 	52.2475
0.1084 	27.1359 	200 	99.6178 	52.0382
0.1085 	27.027 	200 	99.6432 	51.8295
0.1086 	26.9184 	200 	99.6685 	51.6215
0.1087 	26.8102 	200 	99.6937 	51.4142
0.1088 	26.7024 	200 	99.7188 	51.2076
0.1089 	26.5949 	200 	99.7438 	51.0016
0.109 	26.4877 	200 	99.7687 	50.7962
0.1091 	26.3809 	200 	99.7935 	50.5916
0.1092 	26.2745 	200 	99.8182 	50.3876
0.1093 	26.1684 	200 	99.8428 	50.1843
0.1094 	26.0626 	200 	99.8673 	49.9816
0.1095 	25.9572 	200 	99.8917 	49.7796
0.1096 	25.8521 	200 	99.916 	49.5782
0.1097 	25.7474 	200 	99.9402 	49.3775
0.1098 	25.643 	200 	99.9643 	49.1774
0.1099 	25.5389 	200 	99.9883 	48.978
0.11 	25.4352 	200 	100.012 	48.7793
0.1101 	25.3318 	200 	100.036 	48.5812
0.1102 	25.2288 	200 	100.06 	48.3838
0.1103 	25.1261 	200 	100.083 	48.187
0.1104 	25.0237 	200 	100.107 	47.9908
0.1105 	24.9217 	200 	100.13 	47.7953
0.1106 	24.82 	200 	100.153 	47.6004
0.1107 	24.7186 	200 	100.177 	47.4062
0.1108 	24.6176 	200 	100.2 	47.2126
0.1109 	24.5169 	200 	100.223 	47.0197
0.111 	24.4166 	200 	100.246 	46.8273
0.1111 	24.3166 	200 	100.268 	46.6357
0.1112 	24.2169 	200 	100.291 	46.4446
0.1113 	24.1175 	200 	100.314 	46.2542
0.1114 	24.0185 	200 	100.336 	46.0644
0.1115 	23.9198 	200 	100.359 	45.8753
0.1116 	23.8214 	200 	100.381 	45.6868
0.1117 	23.7234 	200 	100.403 	45.4989
0.1118 	23.6256 	200 	100.426 	45.3116
0.1119 	23.5282 	200 	100.448 	45.125
0.112 	23.4312 	200 	100.47 	44.9389
0.1121 	23.3344 	200 	100.491 	44.7535
0.1122 	23.238 	200 	100.513 	44.5688
0.1123 	23.1419 	200 	100.535 	44.3846
0.1124 	23.0461 	200 	100.556 	44.2011
0.1125 	22.9507 	200 	100.578 	44.0181
0.1126 	22.8556 	200 	100.599 	43.8358
0.1127 	22.7607 	200 	100.621 	43.6541
0.1128 	22.6662 	200 	100.642 	43.473
0.1129 	22.5721 	200 	100.663 	43.2925
0.113 	22.4782 	200 	100.684 	43.1127
0.1131 	22.3847 	200 	100.705 	42.9334
0.1132 	22.2915 	200 	100.726 	42.7547
0.1133 	22.1985 	200 	100.747 	42.5767
0.1134 	22.106 	200 	100.767 	42.3992
0.1135 	22.0137 	200 	100.788 	42.2224
0.1136 	21.9217 	200 	100.809 	42.0461
0.1137 	21.8301 	200 	100.829 	41.8705
0.1138 	21.7387 	200 	100.849 	41.6954
0.1139 	21.6477 	200 	100.87 	41.5209
0.114 	21.557 	200 	100.89 	41.3471
0.1141 	21.4666 	200 	100.91 	41.1738
0.1142 	21.3765 	200 	100.93 	41.0011
0.1143 	21.2867 	200 	100.95 	40.829
0.1144 	21.1972 	200 	100.97 	40.6575
0.1145 	21.108 	200 	100.989 	40.4866
0.1146 	21.0191 	200 	101.009 	40.3163
0.1147 	20.9306 	200 	101.029 	40.1465
0.1148 	20.8423 	200 	101.048 	39.9774
0.1149 	20.7543 	200 	101.067 	39.8088
0.115 	20.6667 	200 	101.087 	39.6408
0.1151 	20.5793 	200 	101.106 	39.4733
0.1152 	20.4923 	200 	101.125 	39.3065
0.1153 	20.4055 	200 	101.144 	39.1402
0.1154 	20.3191 	200 	101.163 	38.9745
0.1155 	20.2329 	200 	101.182 	38.8094
0.1156 	20.147 	200 	101.201 	38.6448
0.1157 	20.0615 	200 	101.22 	38.4809
0.1158 	19.9762 	200 	101.238 	38.3174
0.1159 	19.8913 	200 	101.257 	38.1546
0.116 	19.8066 	200 	101.275 	37.9923
0.1161 	19.7222 	200 	101.294 	37.8306
0.1162 	19.6381 	200 	101.312 	37.6694
0.1163 	19.5543 	200 	101.33 	37.5088
0.1164 	19.4709 	200 	101.349 	37.3488
0.1165 	19.3877 	200 	101.367 	37.1893
0.1166 	19.3047 	200 	101.385 	37.0304
0.1167 	19.2221 	200 	101.403 	36.872
0.1168 	19.1398 	200 	101.42 	36.7142
0.1169 	19.0577 	200 	101.438 	36.557
0.117 	18.976 	200 	101.456 	36.4003
0.1171 	18.8945 	200 	101.473 	36.2441
